"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611953";"9";"32";"Quotas ou quinhoes de capital";"#NULO#";"788000,00";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605115";"1";"12";"Casa";"SITUADA NA RUA DR. JURANDY NUNES, N. 155, SAPIRANGA, FORTALEZA-CE";"135000,00";"25/08/2018";"13:03:44"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611240";"5";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"67,30";"31/08/2018";"08:56:48"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612029";"2";"74";"Fundos: Acoes, Mutuos de Privatizacao, Invest. Empresas Emergentes, Invest.Participacao e Invest. Indice Mercado";"#NULO#";"126435,11";"28/08/2018";"19:03:37"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612043";"12";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"#NULO#";"8256,00";"01/09/2018";"13:47:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605034";"15";"31";"Acoes (inclusive as provenientes de linha telefonica)";"#NULO#";"13000,00";"25/08/2018";"13:35:24"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605037";"3";"13";"Terreno";"Terreno  situado na Lagoa Seca, Municipio de Pacajus/CE, lote 01 quadra M , Loteamento Parque Nobilis ";"65000,00";"27/08/2018";"18:48:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605074";"5";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"330000,00";"25/08/2018";"13:39:56"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612527";"10";"32";"Quotas ou quinhoes de capital";"56588 Quotas do Capital Social da Radio Uniao de Camocim LTDA., CNPJ/MF ¿ 10.379.808000185.";"33952,80";"27/08/2018";"19:52:59"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605035";"2";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"9015,71";"22/08/2018";"17:55:33"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605050";"6";"32";"Quotas ou quinhoes de capital";"RESERVA DE CAPITAL ";"10500,00";"22/08/2018";"15:23:30"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605060";"2";"32";"Quotas ou quinhoes de capital";"#NULO#";"172200,00";"25/08/2018";"13:11:56"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605079";"5";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"UM VEICULO DE MARCA STRADA FIRE PLACA NQZ 3779 ANO 2009/2010";"28500,00";"30/08/2018";"13:10:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605064";"3";"29";"Outros bens moveis";"#NULO#";"30000,00";"27/08/2018";"15:40:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605064";"4";"13";"Terreno";"#NULO#";"8000,00";"27/08/2018";"15:40:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605039";"1";"13";"Terreno";"TERRENO   A     RUA AMANCIO PEREIRA , BAIRRO DA SERRINHA , FORTALEZA/CEARA , 495M2, CARTORIO 6A ZONA, MAT. 14811 ";"210000,00";"02/09/2018";"07:54:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611747";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"79000,00";"22/08/2018";"19:00:19"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611137";"5";"41";"Caderneta de poupanca";"#NULO#";"3286,06";"30/08/2018";"10:40:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612035";"3";"11";"Apartamento";"#NULO#";"355000,00";"28/08/2018";"19:03:37"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"16";"14";"Terra nua";"UMA PARTE DE TERRA PARA AGRO-PECUARIA LOCALIZADA NO SITIO SANTA CLARA -JUAZEIRO DO NORTE/CE";"4500,00";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612544";"1";"32";"Quotas ou quinhoes de capital";"#NULO#";"10000,00";"30/08/2018";"10:17:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612553";"7";"99";"OUTROS BENS E DIREITOS";"#NULO#";"179462,44";"24/08/2018";"16:03:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"9";"14";"Terra nua";"UMA PARTE DE TERRA PROPRIA PARA AGRO-PECUARIO SITIO PACOTE NO MUNICIPIO DE AURORA/CE";"8374,37";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"17";"14";"Terra nua";"UMA PARTE DE TERRA PROPRIA PARA AGRO PECUARIA SITUADA SITIO SANTA CLARA - JUAZEIRO DO NORTE/CE";"2800,00";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605088";"3";"11";"Apartamento";"#NULO#";"870207,12";"25/08/2018";"11:29:11"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611233";"2";"12";"Casa";"#NULO#";"20000,00";"31/08/2018";"08:56:48"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611137";"2";"31";"Acoes (inclusive as provenientes de linha telefonica)";"#NULO#";"39000,00";"30/08/2018";"10:40:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"64";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO BAU NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 11,52HAs";"2000,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"3";"13";"Terreno";"#NULO#";"2775,89";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"15";"19";"Outros bens imoveis";"#NULO#";"119000,00";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611140";"8";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"4201,44";"26/08/2018";"15:11:49"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611142";"1";"99";"OUTROS BENS E DIREITOS";"#NULO#";"50144,60";"28/08/2018";"18:46:37"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612034";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"25000,00";"28/08/2018";"19:03:37"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612035";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"31900,00";"28/08/2018";"19:03:37"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612542";"9";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"20517,56";"24/08/2018";"15:51:51"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612543";"5";"97";"VGBL - Vida Gerador de Beneficio Livre";"#NULO#";"5085,59";"30/08/2018";"10:13:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612547";"1";"12";"Casa";"#NULO#";"150000,00";"25/08/2018";"18:01:23"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612551";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"120000,00";"31/08/2018";"18:43:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612557";"10";"49";"Outras aplicacoes e Investimentos";"#NULO#";"157505,14";"29/08/2018";"13:29:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612558";"5";"15";"Sala ou conjunto";"#NULO#";"209452,81";"30/08/2018";"11:31:42"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611570";"8";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"180000,00";"28/08/2018";"18:36:46"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605034";"17";"99";"OUTROS BENS E DIREITOS";"#NULO#";"9000,00";"25/08/2018";"13:35:24"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605069";"1";"39";"Outras participacoes societarias";"#NULO#";"2100,00";"30/08/2018";"17:16:43"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605074";"7";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"120000,00";"25/08/2018";"13:39:56"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605090";"3";"13";"Terreno";"TERRENO SITUADO NO LOTEAMENTO PORTAL BELA VISTA , LOTE 29 QUADRA 07, ADQUIRIDO DA VISAO EMPREENDIMENTOS.";"4524,00";"27/08/2018";"13:26:20"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612543";"3";"12";"Casa";"#NULO#";"206000,00";"30/08/2018";"10:13:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612545";"18";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"1,00";"30/08/2018";"10:14:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604736";"7";"63";"Dinheiro em especie - moeda nacional";"#NULO#";"5000,00";"23/08/2018";"18:40:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605117";"22";"32";"Quotas ou quinhoes de capital";"COTAS DE PARTICIPACAO DO CAPITAL  DA FIRMA RADIO COSTA DO SOL LTDA";"144000,00";"28/08/2018";"10:11:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"12";"31";"Acoes (inclusive as provenientes de linha telefonica)";"#NULO#";"42192,60";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612543";"2";"15";"Sala ou conjunto";"#NULO#";"70881,16";"30/08/2018";"10:13:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612555";"4";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"30000,00";"30/08/2018";"10:27:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612561";"7";"12";"Casa";"#NULO#";"162956,39";"24/08/2018";"19:00:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612565";"6";"74";"Fundos: Acoes, Mutuos de Privatizacao, Invest. Empresas Emergentes, Invest.Participacao e Invest. Indice Mercado";"FUNDO DE INVESTIMENTO ACOES VALE NO BANCO ITAU";"3000,00";"30/08/2018";"10:10:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612068";"1";"32";"Quotas ou quinhoes de capital";"QUOTAS DE CAPITAL DA EMPRESA P   N COMERCIAL DE MOTOS E VEICULOS LTDA ME CNPJ 11.327.875/0001-19- VALOR R$ 99.000,00";"99000,00";"28/08/2018";"19:03:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"7";"15";"Sala ou conjunto";"#NULO#";"18700,00";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"18";"12";"Casa";"UMA CASA RESIDENCIAL  LOCALIZADA A RUA SANTA CECILIA, 321 - SALESIANOS - JUAZEIRO DO NORTE/CE";"5600,00";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"23";"32";"Quotas ou quinhoes de capital";"QUOTAS DE CAPITAL SOCIAL NA EMPRESA MARICOELE GONCALVES DE MACEDO";"62200,00";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611968";"3";"12";"Casa";"Credito em Uma Casa nos EUA em Construcao no Empreendimento Encore em Orlando - Valor Total - US$ 491.500,00 - Valor Pago US$ 73.785,00 - Equivalendo em R$ 277.981,30.";"277981,30";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612541";"7";"39";"Outras participacoes societarias";"#NULO#";"48000,00";"30/08/2018";"11:55:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612542";"16";"99";"OUTROS BENS E DIREITOS";"#NULO#";"38913,00";"24/08/2018";"15:51:51"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612554";"4";"12";"Casa";"#NULO#";"221225,00";"27/08/2018";"19:23:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612561";"1";"12";"Casa";"#NULO#";"80819,20";"24/08/2018";"19:00:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"10";"14";"Terra nua";"UMAS PARTE DE TERRA PROPRIA PARA AGRO-PECUARIA NO MUNICIPIO DE AURORA/CE";"13748,74";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612561";"4";"41";"Caderneta de poupanca";"#NULO#";"12,20";"24/08/2018";"19:00:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"19";"11";"Apartamento";"#NULO#";"591048,26";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604736";"2";"41";"Caderneta de poupanca";"#NULO#";"10057,81";"23/08/2018";"18:40:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604740";"1";"41";"Caderneta de poupanca";"#NULO#";"2,23";"28/08/2018";"18:51:03"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604755";"1";"12";"Casa";"#NULO#";"40000,00";"28/08/2018";"18:51:41"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604736";"3";"41";"Caderneta de poupanca";"#NULO#";"7667,09";"23/08/2018";"18:40:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604737";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"Veiculo Honda City de cor Cinza, placas NUQ-6846, inscricao de Juazeiro do Norte/CE";"30000,00";"23/08/2018";"16:29:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604740";"3";"39";"Outras participacoes societarias";"#NULO#";"10000,00";"28/08/2018";"18:51:03"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604740";"6";"12";"Casa";"#NULO#";"150000,00";"28/08/2018";"18:51:03"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611955";"6";"92";"Titulo de clube e assemelhado";"Titulo de propriedade de uma acao do Ideal Clube. Valor vem sendo repetido ao longo dos anos";"4500,00";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605117";"32";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"AUTOMOVEL DKW VEMAG, MODELO BELCAR-1000, ANO 1952 - PLACA KPN-1000";"35000,00";"28/08/2018";"10:11:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612544";"5";"41";"Caderneta de poupanca";"#NULO#";"25713,28";"30/08/2018";"10:17:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612553";"2";"11";"Apartamento";"#NULO#";"200000,00";"24/08/2018";"16:03:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612556";"4";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"1038,80";"30/08/2018";"11:37:48"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612557";"9";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"856,60";"29/08/2018";"13:29:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612558";"8";"32";"Quotas ou quinhoes de capital";"#NULO#";"1000,00";"30/08/2018";"11:31:42"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612564";"3";"11";"Apartamento";"APARTAMENTO RESIDENCIAL N. 2014, TIPO E, BLOCO H, CONDOMINIO VILLAGE DEL LESTE I, SITUADO NA RUA ZUCA ACIOLY, 633, PAPICU, FORTALEZA-CE";"250000,00";"30/08/2018";"10:11:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612550";"2";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"122,13";"22/08/2018";"17:22:09"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612556";"5";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"141000,00";"30/08/2018";"11:37:48"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612565";"5";"74";"Fundos: Acoes, Mutuos de Privatizacao, Invest. Empresas Emergentes, Invest.Participacao e Invest. Indice Mercado";"FUNDO DE INVESTIMENTO PETROBRAS NO BANCO ITAU";"2500,00";"30/08/2018";"10:10:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605031";"6";"32";"Quotas ou quinhoes de capital";"#NULO#";"2350000,00";"25/08/2018";"13:38:49"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611968";"22";"32";"Quotas ou quinhoes de capital";"Quotas de Capital na empresa na Empresa Rocha Bezerra  Advogados Associados, 50% do Capital Social - Valor R$ 10.000,00.";"10000,00";"31/08/2018";"10:27:39"
